0,0,0.2,0.3,-0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.199999999999889,0.350000000000121,-0.140000000000001,0.100000000000001,-0.000000000341237,0.075216517483174,-0.000000002260662,0.009375002252364,-0.000000006665218,0.000781256797316,-0.0000000118871,0.000048839590344,-0.000000012636293,0.000002454712388,-0.000000009999607,0.000000111120178,-0.000000004935403,0.000000008876513,-0.000000002061711,0.000000002080182,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.46735e-06,1.2112e-07,1.38119e-08,4.14189e-09,2.32859e-13,1.66738e-15,6.78706e-10,4.51303e-09,1.34625e-08,2.33524e-08,2.59424e-08,1.93945e-08,1.01789e-08,4.04728e-09,
0.05,0.1,0.247581290981806,0.383306903687643,-0.167311522279719,0.060983539600699,0.049808922416813,0.137627529888016,0.005748594555407,0.030333554645664,0.000459781506093,0.004684945415749,0.000028022727129,0.000558705755347,0.000001369679407,0.000054202954517,0.000000051785636,0.000004428501913,-0.000000000508909,0.000000313820711,-0.000000000788148,0.000000020121683,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530683,5.28333e-05,4.37672e-06,3.1433e-07,2.09098e-08,4.69432e-13,2.46701e-13,5.28924e-10,3.38548e-09,9.6258e-09,1.56751e-08,1.59757e-08,1.05933e-08,4.81123e-09,1.7528e-09,
0.1,0.15,0.290634623460685,0.413444236423049,-0.193291045900102,0.023869934429024,0.098595126809089,0.193598281901855,0.021141562639163,0.059838246780702,0.003249574658509,0.01347333197304,0.000386518217854,0.002375833309672,0.000037375356158,0.000342138395181,0.000003038839429,0.000041530465598,0.000000212126982,0.000004354080545,0.000000012705149,0.000000401724803,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198932,0.000304763,3.84916e-05,4.14195e-06,3.8902e-07,7.12241e-13,4.95648e-13,4.12373e-10,2.53615e-09,6.85321e-09,1.04161e-08,9.61795e-09,5.50194e-09,2.23481e-09,8.97199e-10,
0.15,0.2,0.329590889658701,0.44071362276186,-0.218003533202331,-0.011433618859567,0.145633689580791,0.243699903974944,0.043730528924253,0.094602874889202,0.009697309822119,0.027587523369462,0.001688083931889,0.006353787725444,0.00024079436751,0.001202295918306,0.000029028877555,0.000192671820936,0.000003026090672,0.000026730657053,0.000000277501913,0.000003266586026,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,0.000961502,0.000163643,2.37046e-05,2.98908e-06,9.63885e-13,7.51162e-13,3.21707e-10,1.89715e-09,4.85614e-09,6.83987e-09,5.62507e-09,2.96815e-09,1.30475e-09,5.68773e-10,
0.2,0.25,0.364839976981617,0.465387983888114,-0.241510778276823,-0.045015397537092,0.190450553609931,0.288610986518405,0.071478587305635,0.132578596315581,0.020343751525797,0.046682722561846,0.004607368745947,0.013148866337828,0.000861582710547,0.003066423642689,0.000136800559111,0.000607895864581,0.00001884120997,0.000104592330116,0.000002288830459,0.000015878971246,0.100548,0.196495,0.0981604,0.0611,0.026339,0.0085415,0.00220484,0.000471095,8.57511e-05,1.35901e-05,1.22707e-12,1.01598e-12,2.51207e-10,1.41703e-09,3.42284e-09,4.42831e-09,3.16466e-09,1.5489e-09,7.84426e-10,3.39026e-10,
0.25,0.3,0.396734670142987,0.4877142691013,-0.263871561480643,-0.076959373542214,0.232758423000003,0.328918984391572,0.102717076373907,0.171527970413441,0.035202745519042,0.070064441861635,0.009724592872942,0.023172692552713,0.002234732639862,0.006387778473846,0.000438051642647,0.001503191657107,0.000074707657958,0.000307865082033,0.000011261568306,0.000055736617939,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,0.00415305,0.00106514,0.000233157,4.4475e-05,1.50465e-12,1.29296e-12,1.96419e-10,1.05679e-09,2.39825e-09,2.81786e-09,1.84207e-09,9.21647e-10,5.1883e-10,2.38034e-10,
0.3,0.35,0.425594181952147,0.507915927367957,-0.285141796419012,-0.107345423453816,0.272407657812302,0.365134764456558,0.136099536542692,0.210287481249534,0.053953937255984,0.096859601496138,0.017453180328267,0.036557927206732,0.004731024045353,0.011577583566256,0.001098931460693,0.003143350087299,0.000222760420608,0.000744822621051,0.000039994805272,0.000156303276072,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191047,0.00684656,0.00204442,0.000522062,0.000116308,1.79963e-12,1.58508e-12,1.53877e-10,7.86926e-10,1.6691e-09,1.75463e-09,1.1538e-09,6.92935e-10,4.02755e-10,2.06821e-10,
0.35,0.4,0.451707348103301,0.526195143674029,-0.305374669758449,-0.136249528224063,0.309348772526087,0.398740310012195,0.170556381411216,0.24805571262035,0.076082708982415,0.126303303013663,0.028019701659747,0.053219839789901,0.008709170009629,0.018959258638118,0.00233026860316,0.005815981269491,0.000545764739704,0.001561491389777,0.000113452850256,0.000372009157838,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252001,0.0102501,0.00348571,0.00101573,0.000258556,2.11522e-12,1.89552e-12,1.20882e-10,5.85129e-10,1.1528e-09,1.06229e-09,6.84959e-10,4.67609e-10,2.68017e-10,1.5538e-10,
0.4,0.45,0.475335517940227,0.542734862560163,-0.324620774221136,-0.163743963170356,0.343603900910763,0.428869085483704,0.205252376019903,0.284504856775121,0.100979431389446,0.157441862266137,0.041474320273101,0.072912764646242,0.01447795157082,0.028750252162274,0.004370432464691,0.009804641680052,0.001158344169218,0.002935215661903,0.000273075998865,0.000781314608882,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314384,0.0142723,0.00543421,0.00177687,0.000508239,2.45488e-12,2.22767e-12,9.53346e-11,4.34533e-10,7.89313e-10,6.27912e-10,3.8637e-10,2.92149e-10,1.59854e-10,1.17723e-10,
