0,0.05,0.2,0.35,-0.14,0.1,-0.00001,0.0752293574,-0.000015,0.0093909375,-0.00001625,0.0007976823,-0.0000164584,0.0000653109,-0.0000164844,0.0000189285,-0.0000164872,0.000016589,-0.0000164873,0.000016491,-0.0000164873,0.0000164874,0.15,0.24,0.0752394,0.00940594,0.000813932,8.17694e-05,3.54129e-05,3.30762e-05,3.29782e-05,3.29746e-05,1.53096e-15,4.53245e-18,2.33624e-12,1.79137e-11,6.15288e-11,1.55351e-10,2.52281e-10,2.66801e-10,1.9021e-10,9.51317e-11,
0.05,0.1,0.247581291,0.3833069037,-0.1673115223,0.0609835396,0.0498011347,0.1376372646,0.005738861,0.0303473647,0.0004498084,0.0046996727,0.000018031,0.0005735762,-0.0000086219,0.0000690896,-0.0000135674,0.0000193205,-0.0000147612,0.0000152084,-0.0000148861,0.0000149162,0.135726,0.228295,0.0878361,0.0246085,0.00424986,0.000555545,7.77115e-05,3.28879e-05,2.99696e-05,2.98023e-05,3.08634e-15,9.08241e-18,4.93501e-12,3.84199e-11,1.34834e-10,3.47105e-10,5.83236e-10,6.56619e-10,5.20573e-10,3.10045e-10,
0.1,0.15,0.2906346235,0.4134442364,-0.1932910459,0.0238699344,0.0985890618,0.1936058633,0.0211324656,0.0598500921,0.0032397226,0.0134866058,0.0003765396,0.0023894548,0.0000273822,0.0003558221,-0.0000069593,0.0000552276,-0.0000121129,0.0000180538,-0.0000134687,0.000014102,0.12281,0.217161,0.0950168,0.0387176,0.0102469,0.00201292,0.00032844,6.21869e-05,3.01666e-05,2.75707e-05,4.68271e-15,1.36616e-17,7.99814e-12,6.35772e-11,2.29858e-10,6.0603e-10,1.06426e-09,1.29e-09,1.14438e-09,7.97913e-10,
0.15,0.2,0.3295908897,0.4407136228,-0.2180035332,-0.0114336189,0.1456289661,0.2437058084,0.0437222631,0.0946129489,0.0096877179,0.0275995623,0.0016781587,0.0063664524,0.0002308077,0.0012151208,0.0000190302,0.0002055302,-0.0000069743,0.0000395949,-0.0000113977,0.0000161317,0.111123,0.20657,0.0980768,0.0508907,0.0179118,0.00468829,0.000984313,0.0001865,4.65692e-05,2.75294e-05,6.33718e-15,1.82817e-17,1.17695e-11,9.59594e-11,3.5982e-10,9.74382e-10,1.79751e-09,2.35124e-09,2.31748e-09,1.84689e-09,
0.2,0.25,0.364839977,0.4653879839,-0.2415107783,-0.0450153975,0.190446875,0.2886155848,0.07147123,0.1325871031,0.0203345568,0.0466935845,0.0045975592,0.0131607082,0.00085162,0.0030785629,0.0001268051,0.0006201099,0.0000088402,0.0001168226,-0.0000077129,0.0000281119,0.100548,0.196495,0.0981687,0.0611159,0.026359,0.00856315,0.00222694,0.000493305,0.000107982,3.58248e-05,8.06755e-15,2.29548e-17,1.65544e-11,1.38909e-10,5.41817e-10,1.51188e-09,2.93397e-09,4.12873e-09,4.46953e-09,3.96272e-09,
0.25,0.3,0.3967346701,0.4877142691,-0.2638715615,-0.0769593735,0.2327555581,0.3289225656,0.1027106301,0.1715354686,0.0351940623,0.0700745774,0.0097149751,0.023184116,0.0022248228,0.0063996771,0.000428067,0.0015152367,0.0000647069,0.0003199466,0.0000012581,0.0000678257,0.0909796,0.186912,0.096167,0.0688248,0.0348805,0.0134691,0.00417485,0.00108717,0.00025524,6.65676e-05,9.89251e-15,2.76928e-17,2.27448e-11,1.96866e-10,7.99644e-10,2.30445e-09,4.7005e-09,7.0798e-09,8.32943e-09,8.08574e-09,
0.3,0.35,0.425594182,0.5079159274,-0.2851417964,-0.1073454235,0.2724054266,0.3651375535,0.1360939583,0.2102940008,0.0539458496,0.0968689009,0.0174438354,0.036568831,0.0047212068,0.0115891731,0.0010889705,0.0031551822,0.0002127623,0.000756726,0.0000299887,0.0001682246,0.0823217,0.177796,0.0927321,0.0742,0.0429231,0.019125,0.00686797,0.00206621,0.000543964,0.000138236,1.18319e-14,3.2508e-17,3.08514e-11,2.75814e-10,1.16665e-09,3.47648e-09,7.43811e-09,1.19228e-08,1.50904e-08,1.58358e-08,
0.35,0.4,0.4517073481,0.5261951437,-0.3053746698,-0.1362495282,0.3093470349,0.3987424821,0.1705516025,0.2480613196,0.0760752695,0.1263117185,0.0280107073,0.0532301097,0.0086994936,0.0189704549,0.0023203504,0.0058275452,0.0005357735,0.0015731794,0.0001034425,0.0003837335,0.0744878,0.169125,0.0893954,0.0775097,0.0502364,0.0252194,0.010271,0.00350719,0.00103741,0.000280291,1.39068e-14,3.74129e-17,4.15456e-11,3.83871e-10,1.68974e-09,5.2088e-09,1.16614e-08,1.97914e-08,2.67435e-08,3.01022e-08,
0.4,0.45,0.4753355179,0.5427348626,-0.3246207742,-0.1637439632,0.3436025476,0.4288707771,0.2052483157,0.2845095937,0.1009726642,0.1574493909,0.0414657452,0.0729223546,0.0144684692,0.0287609892,0.0043605821,0.0098158943,0.0011483663,0.0029466666,0.0002630591,0.0007928315,0.0673993,0.160877,0.0852682,0.0792613,0.0564767,0.0314566,0.0142925,0.00545531,0.0017983,0.000529772,1.61399e-14,4.24202e-17,5.57157e-11,5.32094e-10,2.43499e-09,7.76415e-09,1.81442e-08,3.24587e-08,4.65526e-08,5.5873e-08,
0.45,0.5,0.4967151701,0.5577006191,-0.3429282351,-0.1898974787,0.3752441261,0.4558090677,0.2395446132,0.31912542,0.1280016989,0.1895062376,0.05770906,0.095246585,0.0222618543,0.0410485998,0.0074553113,0.0153739721,0.0021937563,0.0050752365,0.0005698571,0.0014986432,0.0609854,0.153031,0.0805649,0.0795808,0.0615045,0.0375375,0.0187867,0.00791866,0.00288148,0.000928786,1.85557e-14,4.75429e-17,7.45401e-11,7.35565e-10,3.49524e-09,1.15224e-08,2.8039e-08,5.26467e-08,7.96934e-08,1.01281e-07,
