0,0.05,0.2,0.35,-0.14,0.1,-0.0000000003,0.0752165175,-0.0000000023,0.0093750023,-0.0000000067,0.0007812568,-0.0000000119,0.0000488396,-0.0000000126,0.0000024547,-0.00000001,0.0000001111,-0.0000000049,0.0000000089,-0.000000002,0.0000000021,-0.0000000007,0.0000000007,-0.0000000002,0.0000000002,-0.0000000001,0.0000000001,-0.000000000025394,0.000000000025424,-0.000000000008467,0.000000000008473,-0.000000000002823,0.000000000002824,-0.000000000000942,0.000000000000942,-0.000000000000315,0.000000000000315,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.46735e-06,1.21114e-07,1.3798e-08,4.11619e-09,1.37206e-09,4.57355e-10,1.52452e-10,5.08175e-11,1.69398e-11,5.64752e-12,1.88387e-12,6.29784e-13,2.32859e-13,1.66738e-15,6.78705e-10,4.51301e-09,1.34624e-08,2.33519e-08,2.59403e-08,1.93884e-08,1.0165e-08,4.02158e-09,1.37206e-09,4.57355e-10,1.52452e-10,5.08175e-11,1.69398e-11,5.64752e-12,1.88387e-12,6.29784e-13,
0.05,0.1,0.247581291,0.3833069037,-0.1673115223,0.0609835396,0.0498089224,0.1376275299,0.0057485946,0.0303335546,0.0004597815,0.0046849454,0.0000280227,0.0005587058,0.0000013697,0.000054203,0.0000000518,0.0000044285,-0.0000000005,0.0000003138,-0.0000000008,0.0000000201,-0.0000000003,0.0000000014,-0.0000000001,0.0000000002,-0.000000000036508,0.000000000038995,-0.000000000012367,0.000000000012532,-0.000000000004281,0.00000000000431,-0.000000000001581,0.000000000001595,-0.000000000000681,0.000000000000692,-0.000000000000381,0.000000000000391,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530683,5.28333e-05,4.37671e-06,3.14325e-07,2.08999e-08,1.67824e-09,2.67511e-10,7.55037e-11,2.48992e-11,8.59103e-12,3.1758e-12,1.37226e-12,7.72009e-13,4.69432e-13,2.46701e-13,5.28924e-10,3.38547e-09,9.62577e-09,1.56749e-08,1.5975e-08,1.05912e-08,4.80621e-09,1.74289e-09,6.2031e-10,2.15723e-10,7.32569e-11,2.48135e-11,8.58819e-12,3.17572e-12,1.37226e-12,7.72009e-13,
0.1,0.15,0.2906346235,0.4134442364,-0.1932910459,0.0238699344,0.0985951268,0.1935982819,0.0211415626,0.0598382468,0.0032495747,0.013473332,0.0003865182,0.0023758333,0.0000373754,0.0003421384,0.0000030388,0.0000415305,0.0000002121,0.0000043541,0.0000000127,0.0000004017,0.0000000006,0.0000000332,-0.000000000022627,0.0000000025,-0.000000000019567,0.0000000002,-0.000000000007528,0.000000000017873,-0.000000000002868,0.000000000003495,-0.00000000000127,0.000000000001326,-0.000000000000732,0.000000000000754,-0.000000000000553,0.000000000000572,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198932,0.000304763,3.84916e-05,4.14195e-06,3.89016e-07,3.2587e-08,2.52717e-09,2.05809e-10,2.54011e-11,6.36386e-12,2.59512e-12,1.48613e-12,1.12502e-12,7.12241e-13,4.95648e-13,4.12373e-10,2.53615e-09,6.8532e-09,1.0416e-08,9.61774e-09,5.50124e-09,2.23303e-09,8.93467e-10,3.16285e-10,1.16109e-10,4.23894e-11,1.52871e-11,5.79063e-12,2.5652e-12,1.48471e-12,1.12496e-12,
0.15,0.2,0.3295908897,0.4407136228,-0.2180035332,-0.0114336189,0.1456336896,0.243699904,0.0437305289,0.0946028749,0.0096973098,0.0275875234,0.0016880839,0.0063537877,0.0002407944,0.0012022959,0.0000290289,0.0001926718,0.0000030261,0.0000267307,0.0000002775,0.0000032666,0.0000000226,0.0000003565,0.0000000016,0.0000000352,0.0000000001,0.0000000032,0.000000000000489,0.0000000003,-0.000000000002359,0.000000000022611,-0.000000000001387,0.000000000002845,-0.000000000000941,0.000000000001063,-0.000000000000786,0.000000000000817,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,0.000961502,0.000163643,2.37046e-05,2.98908e-06,3.33883e-07,3.35195e-08,3.07273e-09,2.66049e-10,2.497e-11,4.23147e-12,2.00466e-12,1.60307e-12,9.63885e-13,7.51162e-13,3.21707e-10,1.89715e-09,4.85614e-09,6.83985e-09,5.625e-09,2.96793e-09,1.30413e-09,5.67395e-10,2.26733e-10,8.39602e-11,3.28992e-11,1.31467e-11,5.58419e-12,2.8549e-12,1.91414e-12,1.59748e-12,
0.2,0.25,0.364839977,0.4653879839,-0.2415107783,-0.0450153975,0.1904505536,0.2886109865,0.0714785873,0.1325785963,0.0203437515,0.0466827226,0.0046073687,0.0131488663,0.0008615827,0.0030664236,0.0001368006,0.0006078959,0.0000188412,0.0001045923,0.0000022888,0.000015879,0.0000002485,0.0000021555,0.0000000244,0.0000002645,0.0000000022,0.0000000296,0.0000000002,0.000000003,0.000000000010865,0.0000000003,-0.000000000000657,0.000000000027224,-0.000000000001123,0.000000000003333,-0.000000000001031,0.00000000000123,0.100548,0.196495,0.0981604,0.0611,0.026339,0.0085415,0.00220484,0.000471095,8.57511e-05,1.35901e-05,1.90697e-06,2.40101e-07,2.74281e-08,2.87352e-09,2.81138e-10,2.78806e-11,4.4559e-12,2.26135e-12,1.22707e-12,1.01598e-12,2.51207e-10,1.41703e-09,3.42284e-09,4.42829e-09,3.1646e-09,1.54867e-09,7.83809e-10,3.37649e-10,1.54902e-10,6.22733e-11,2.55471e-11,1.15412e-11,5.66774e-12,3.29635e-12,2.41162e-12,2.10394e-12,
0.25,0.3,0.3967346701,0.4877142691,-0.2638715615,-0.0769593735,0.232758423,0.3289189844,0.1027170764,0.1715279704,0.0352027455,0.0700644419,0.0097245929,0.0231726926,0.0022347326,0.0063877785,0.0004380516,0.0015031917,0.0000747077,0.0003078651,0.0000112616,0.0000557366,0.0000015197,0.0000090337,0.0000001855,0.0000013246,0.0000000207,0.0000001773,0.0000000021,0.0000000218,0.0000000002,0.0000000025,0.000000000015806,0.0000000003,-0.000000000000012,0.000000000027519,-0.000000000001194,0.000000000003758,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,0.00415305,0.00106514,0.000233157,4.4475e-05,7.51394e-06,1.13907e-06,1.5659e-07,1.96978e-08,2.28708e-09,2.48942e-10,2.75312e-11,4.9519e-12,1.50465e-12,1.29296e-12,1.96419e-10,1.05679e-09,2.39825e-09,2.81784e-09,1.842e-09,9.2142e-10,5.18213e-10,2.36657e-10,1.1826e-10,5.4022e-11,2.17648e-11,1.05894e-11,5.97375e-12,3.87407e-12,2.99007e-12,2.65231e-12,
0.3,0.35,0.425594182,0.5079159274,-0.2851417964,-0.1073454235,0.2724076578,0.3651347645,0.1360995365,0.2102874812,0.0539539373,0.0968596015,0.0174531803,0.0365579272,0.004731024,0.0115775836,0.0010989315,0.0031433501,0.0002227604,0.0007448226,0.0000399948,0.0001563033,0.0000064381,0.000029404,0.0000009386,0.0000050091,0.000000125,0.0000007793,0.0000000153,0.0000001115,0.0000000017,0.0000000148,0.0000000002,0.0000000018,0.000000000016291,0.0000000002,0.000000000000061,0.000000000024372,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191047,0.00684656,0.00204442,0.000522062,0.000116308,2.29659e-05,4.07045e-06,6.54323e-07,9.62264e-08,1.3044e-08,1.64256e-09,1.95488e-10,2.43103e-11,1.79963e-12,1.58508e-12,1.53877e-10,7.86926e-10,1.6691e-09,1.75463e-09,1.15378e-09,6.92861e-10,4.02543e-10,2.06323e-10,9.74166e-11,5.05683e-11,2.31559e-11,1.10659e-11,6.62684e-12,4.61145e-12,3.67285e-12,3.2769e-12,
0.35,0.4,0.4517073481,0.5261951437,-0.3053746698,-0.1362495282,0.3093487725,0.39874031,0.1705563814,0.2480557126,0.076082709,0.126303303,0.0280197017,0.0532198398,0.00870917,0.0189592586,0.0023302686,0.0058159813,0.0005457647,0.0015614914,0.0001134529,0.0003720092,0.0000211772,0.0000795586,0.0000035841,0.0000154228,0.0000005545,0.0000027326,0.000000079,0.0000004456,0.0000000104,0.0000000673,0.0000000013,0.0000000095,0.0000000001,0.0000000012,0.000000000013937,0.0000000002,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252001,0.0102501,0.00348571,0.00101573,0.000258556,5.83814e-05,1.18387e-05,2.17803e-06,3.66638e-07,5.68804e-08,8.18567e-09,1.10113e-09,1.41624e-10,2.11522e-12,1.89552e-12,1.20882e-10,5.85129e-10,1.1528e-09,1.06228e-09,6.84938e-10,4.67535e-10,2.67806e-10,1.54882e-10,7.12007e-11,4.12806e-11,2.22091e-11,1.10771e-11,6.94331e-12,5.21894e-12,4.34217e-12,3.92071e-12,
0.4,0.45,0.4753355179,0.5427348626,-0.3246207742,-0.1637439632,0.3436039009,0.4288690855,0.205252376,0.2845048568,0.1009794314,0.1574418623,0.0414743203,0.0729127646,0.0144779516,0.0287502522,0.0043704325,0.0098046417,0.0011583442,0.0029352157,0.000273076,0.0007813146,0.0000578941,0.0001869601,0.0000111413,0.0000405942,0.0000019617,0.000008062,0.0000003182,0.0000014746,0.0000000478,0.0000002499,0.0000000067,0.0000000394,0.0000000009,0.0000000058,0.0000000001,0.0000000008,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314384,0.0142723,0.00543421,0.00177687,0.000508239,0.000129066,2.94529e-05,6.10025e-06,1.15636e-06,2.02044e-07,3.27398e-08,4.94898e-09,7.03879e-10,2.45488e-12,2.22767e-12,9.53346e-11,4.34533e-10,7.89313e-10,6.27907e-10,3.86349e-10,2.92076e-10,1.59643e-10,1.17224e-10,6.53555e-11,3.6881e-11,2.26308e-11,1.2472e-11,7.57433e-12,5.87167e-12,5.05269e-12,4.61619e-12,
0.45,0.5,0.4967151701,0.5577006191,-0.3429282351,-0.1898974787,0.3752451801,0.4558077503,0.2395480391,0.3191214013,0.1280077935,0.1894994028,0.05771716,0.0952375482,0.0222710881,0.0410381935,0.0074650638,0.015362883,0.0022037123,0.0050638543,0.0005798851,0.0014871507,0.0001374377,0.0003931895,0.0000296018,0.0000944291,0.0000058386,0.0000207596,0.0000010616,0.0000042057,0.000000179,0.0000007898,0.0000000281,0.0000001382,0.0000000041,0.0000000226,0.0000000006,0.0000000035,0.0609854,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,0.0187671,0.00789782,0.00286014,0.000907266,0.000255752,6.48273e-05,1.49209e-05,3.14412e-06,6.108e-07,1.10055e-07,1.84911e-08,2.91334e-09,2.82232e-12,2.58515e-12,7.56005e-11,3.22414e-10,5.35105e-10,4.55279e-10,3.3517e-10,2.61846e-10,1.61696e-10,1.10589e-10,6.3422e-11,3.14198e-11,2.11831e-11,1.34216e-11,8.47367e-12,6.56389e-12,5.78345e-12,5.35565e-12,
