0,0.05,0.2,0.35,-0.14,0.1,-0.000000000001587,0.0752165172,-0.000000000009877,0.009375,-0.00000000001608,0.00078125,-0.0000000001,0.0000488282,-0.0000000001,0.0000024416,-0.0000000002,0.0000001018,-0.0000000001,0.0000000037,-0.0000000001,0.0000000002,-0.000000000017656,0.000000000018131,-0.000000000005917,0.000000000006012,-0.000000000001979,0.000000000001998,-0.000000000000661,0.000000000000665,-0.000000000000221,0.000000000000221,-0.000000000000074,0.000000000000074,-0.000000000000025,0.000000000000025,-0.000000000000008,0.000000000000008,0.15,0.24,0.0752165,0.009375,0.00078125,4.88283e-05,2.44166e-06,1.01992e-07,3.82309e-09,2.08279e-10,3.57869e-11,1.1929e-11,3.97632e-12,1.32544e-12,4.41818e-13,1.47284e-13,4.9122e-14,1.64367e-14,1.53096e-15,4.53245e-18,2.33596e-12,1.79108e-11,6.1515e-11,1.55328e-10,2.52235e-10,2.66717e-10,1.90048e-10,9.4746e-11,3.57869e-11,1.1929e-11,3.97632e-12,1.32544e-12,4.41818e-13,1.47284e-13,4.9122e-14,1.64367e-14,
0.05,0.1,0.247581291,0.3833069037,-0.1673115223,0.0609835396,0.0498089227,0.1376275296,0.005748596,0.0303335531,0.0004597868,0.0046849403,0.0000280296,0.0005586987,0.000001378,0.0000541946,0.0000000564,0.0000044239,0.0000000017,0.0000003116,-0.0000000001,0.0000000194,-0.0000000001,0.0000000011,-0.000000000033281,0.0000000001,-0.000000000013747,0.000000000016087,-0.000000000005469,0.000000000005573,-0.000000000002118,0.000000000002125,-0.000000000000805,0.000000000000806,-0.000000000000301,0.000000000000301,-0.000000000000112,0.000000000000112,0.135726,0.228295,0.0878186,0.024585,0.00422515,0.000530669,5.28166e-05,4.36744e-06,3.09859e-07,1.94813e-08,1.21137e-09,1.18809e-10,2.98338e-11,1.10415e-11,4.24335e-12,1.61002e-12,6.02363e-13,2.23175e-13,3.08634e-15,9.08241e-18,4.93442e-12,3.84137e-11,1.34804e-10,3.4705e-10,5.83122e-10,6.56383e-10,5.20013e-10,3.0848e-10,1.51265e-10,6.65648e-11,2.75404e-11,1.09525e-11,4.24033e-12,1.60993e-12,6.02361e-13,2.23175e-13,
0.1,0.15,0.2906346235,0.4134442364,-0.1932910459,0.0238699344,0.0985951271,0.1935982817,0.0211415636,0.0598382458,0.0032495787,0.0134733281,0.0003865221,0.0023758292,0.0000373805,0.0003421335,0.0000030406,0.0000415286,0.0000002127,0.0000043535,0.0000000128,0.0000004017,0.0000000005,0.0000000332,-0.0000000001,0.0000000026,-0.0000000001,0.0000000002,-0.000000000026956,0.000000000037255,-0.000000000011831,0.000000000012423,-0.000000000005018,0.000000000005052,-0.000000000002075,0.000000000002078,-0.000000000000842,0.000000000000843,0.12281,0.217161,0.0950032,0.0386967,0.0102237,0.00198931,0.000304753,3.8488e-05,4.14078e-06,3.88897e-07,3.27397e-08,2.65687e-09,2.82004e-10,6.42109e-11,2.42538e-11,1.00698e-11,4.1528e-12,1.68485e-12,4.68271e-15,1.36616e-17,7.99718e-12,6.35669e-11,2.2981e-10,6.05926e-10,1.06403e-09,1.28941e-09,1.14269e-09,7.92651e-10,4.67218e-10,2.44578e-10,1.18302e-10,5.40548e-11,2.36752e-11,1.00394e-11,4.15134e-12,1.68478e-12,
0.15,0.2,0.3295908897,0.4407136228,-0.2180035332,-0.0114336189,0.1456336898,0.2436999038,0.0437305295,0.0946028742,0.0096973129,0.0275875205,0.0016880858,0.0063537855,0.000240797,0.0012022936,0.0000290289,0.0001926716,0.0000030256,0.0000267312,0.0000002769,0.0000032672,0.0000000221,0.000000357,0.0000000013,0.0000000355,-0.0000000001,0.0000000034,-0.0000000001,0.0000000004,-0.000000000049824,0.0000000001,-0.000000000023415,0.000000000024843,-0.000000000010585,0.00000000001068,-0.000000000004664,0.00000000000467,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,0.000961497,0.000163643,2.37056e-05,2.99032e-06,3.34885e-07,3.41739e-08,3.44405e-09,4.59695e-10,1.19869e-10,4.82584e-11,2.12652e-11,9.33391e-12,6.33718e-15,1.82817e-17,1.1768e-11,9.59439e-11,3.59747e-10,9.74196e-10,1.79701e-09,2.3497e-09,2.31236e-09,1.83026e-09,1.23368e-09,7.37619e-10,4.03617e-10,2.06633e-10,1.00454e-10,4.68777e-11,2.11738e-11,9.32825e-12,
0.2,0.25,0.364839977,0.4653879839,-0.2415107783,-0.0450153975,0.1904505538,0.2886109864,0.0714785876,0.1325785959,0.0203437537,0.0466827206,0.0046073693,0.0131488655,0.0008615834,0.0030664232,0.0001367992,0.0006078971,0.0000188393,0.0001045942,0.000002287,0.0000158808,0.0000002471,0.0000021569,0.0000000234,0.0000002654,0.0000000016,0.0000000302,-0.0000000002,0.0000000034,-0.0000000002,0.0000000005,-0.0000000001,0.0000000001,-0.000000000044439,0.000000000046617,-0.000000000021129,0.000000000021297,0.100548,0.196495,0.0981604,0.0611,0.026339,0.0085415,0.00220484,0.000471098,8.57549e-05,1.35937e-05,1.90976e-06,2.42006e-07,2.85976e-08,3.53597e-09,6.34084e-10,2.06663e-10,9.10558e-11,4.24261e-11,8.06755e-15,2.29548e-17,1.65524e-11,1.38886e-10,5.41708e-10,1.51157e-09,2.93308e-09,4.1258e-09,4.45938e-09,3.92925e-09,2.95478e-09,1.9687e-09,1.19446e-09,6.73679e-10,3.58527e-10,1.82061e-10,8.90083e-11,4.22666e-11,
0.25,0.3,0.3967346701,0.4877142691,-0.2638715615,-0.0769593735,0.2327584231,0.3289189843,0.1027170765,0.1715279702,0.035202747,0.0700644406,0.0097245924,0.0231726928,0.0022347316,0.0063877798,0.0004380486,0.0015031947,0.0000747037,0.000307869,0.0000112577,0.0000557405,0.0000015165,0.0000090369,0.0000001831,0.000001327,0.0000000191,0.0000001788,0.0000000011,0.0000000228,-0.0000000004,0.000000003,-0.0000000003,0.0000000006,-0.0000000002,0.0000000002,-0.0000000001,0.0000000001,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,0.00415305,0.00106515,0.000233165,4.44828e-05,7.52042e-06,1.14384e-06,1.5977e-07,2.16532e-08,3.4146e-09,8.65764e-10,3.50347e-10,1.67661e-10,9.89251e-15,2.76928e-17,2.27421e-11,1.96834e-10,7.9948e-10,2.30392e-09,4.69874e-09,7.07342e-09,8.30632e-09,8.00925e-09,6.60995e-09,4.82839e-09,3.20218e-09,1.96567e-09,1.13332e-09,6.20649e-10,3.25796e-10,1.65358e-10,
0.3,0.35,0.425594182,0.5079159274,-0.2851417964,-0.1073454235,0.2724076579,0.3651347644,0.1360995365,0.2102874812,0.0539539381,0.0968596009,0.0174531789,0.0365579284,0.0047310211,0.0115775867,0.0010989259,0.0031433556,0.0002227531,0.00074483,0.000039987,0.000156311,0.0000064311,0.000029411,0.0000009331,0.0000050146,0.000000121,0.0000007833,0.0000000127,0.0000001142,0.0000000001,0.0000000164,-0.0000000008,0.0000000028,-0.0000000005,0.0000000007,-0.0000000003,0.0000000003,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191047,0.00684657,0.00204443,0.000522077,0.000116324,2.29799e-05,4.08152e-06,6.62275e-07,1.01495e-07,1.63091e-08,3.55695e-09,1.26742e-09,6.02538e-10,1.18319e-14,3.2508e-17,3.08476e-11,2.7577e-10,1.1664e-09,3.47563e-09,7.4351e-09,1.19114e-08,1.50484e-08,1.56957e-08,1.40458e-08,1.11198e-08,7.97637e-09,5.27992e-09,3.27152e-09,1.91891e-09,1.07558e-09,5.81498e-10,
0.35,0.4,0.4517073481,0.5261951437,-0.3053746698,-0.1362495282,0.3093487726,0.3987403099,0.1705563813,0.2480557127,0.0760827092,0.126303303,0.0280196992,0.0532198421,0.0087091646,0.0189592641,0.002330259,0.0058159908,0.0005457515,0.0015615046,0.000113438,0.000372024,0.0000211629,0.0000795729,0.0000035719,0.000015435,0.0000005452,0.0000027419,0.0000000723,0.0000004523,0.000000006,0.0000000717,-0.0000000015,0.0000000122,-0.0000000015,0.0000000029,-0.0000000009,0.0000000011,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252001,0.0102501,0.00348573,0.00101575,0.000258586,5.841e-05,1.18631e-05,2.19677e-06,3.79921e-07,6.56685e-08,1.3673e-08,4.36567e-09,2.00873e-09,1.39068e-14,3.74129e-17,4.15404e-11,3.83807e-10,1.68937e-09,5.20733e-09,1.16555e-08,1.9768e-08,2.66561e-08,2.98131e-08,2.86659e-08,2.4382e-08,1.87628e-08,1.32948e-08,8.79483e-09,5.49245e-09,3.26883e-09,1.87101e-09,
0.4,0.45,0.4753355179,0.5427348626,-0.3246207742,-0.1637439632,0.343603901,0.4288690854,0.2052523758,0.284504857,0.1009794309,0.1574418629,0.0414743165,0.0729127683,0.0144779427,0.0287502611,0.0043704165,0.0098046577,0.0011583211,0.0029352387,0.0002730484,0.0007813422,0.0000578658,0.0001869884,0.0000111156,0.0000406199,0.0000019407,0.000008083,0.0000003023,0.0000014904,0.0000000367,0.000000261,-0.0000000007,0.0000000468,-0.0000000038,0.0000000105,-0.0000000027,0.0000000036,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314385,0.0142723,0.00543424,0.00177692,0.000508294,0.000129123,2.95043e-05,6.14237e-06,1.18813e-06,2.24358e-07,4.75038e-08,1.42354e-08,6.30565e-09,1.61399e-14,4.24202e-17,5.57085e-11,5.31998e-10,2.43436e-09,7.76119e-09,1.81309e-08,3.24026e-08,4.63437e-08,5.51993e-08,5.66214e-08,5.13836e-08,4.21456e-08,3.17765e-08,2.23219e-08,1.47698e-08,9.29143e-09,5.60636e-09,
0.45,0.5,0.4967151701,0.5577006191,-0.3429282351,-0.1898974787,0.3752451801,0.4558077502,0.2395480387,0.3191214016,0.1280077923,0.1894994041,0.0577171543,0.0952375538,0.0222710742,0.0410382074,0.0074650377,0.0153629091,0.0022036728,0.0050638938,0.0005798351,0.0014872006,0.0001373833,0.0003932439,0.0000295494,0.0000944815,0.0000057931,0.0000208051,0.0000010252,0.0000042421,0.0000001519,0.0000008168,0.0000000092,0.000000157,-0.0000000084,0.0000000351,-0.0000000074,0.0000000114,0.0609854,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,0.0187671,0.00789787,0.00286022,0.000907366,0.000255861,6.4932e-05,1.50121e-05,3.21687e-06,6.64829e-07,1.47792e-07,4.35126e-08,1.88054e-08,1.85557e-14,4.75429e-17,7.45301e-11,7.35426e-10,3.49426e-09,1.15173e-08,2.8015e-08,5.25435e-08,7.93069e-08,1.00036e-07,1.08841e-07,1.04794e-07,9.11313e-08,7.27577e-08,5.40375e-08,3.77433e-08,2.50272e-08,1.58974e-08,
