0,0.05,0.2,0.35,-0.14,0.1,-0.0000000003,0.0752165175,-0.0000000023,0.0093750023,-0.0000000067,0.0007812568,-0.0000000119,0.0000488396,-0.0000000126,0.0000024547,-0.00000001,0.0000001111,-0.0000000049,0.0000000089,-0.0000000021,0.0000000021,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.46735e-06,1.2112e-07,1.38119e-08,4.14189e-09,2.32859e-13,1.66738e-15,6.78706e-10,4.51303e-09,1.34625e-08,2.33524e-08,2.59424e-08,1.93945e-08,1.01789e-08,4.04728e-09,
0.05,0.1,0.247581291,0.3833069037,-0.1673115223,0.0609835396,0.0498089224,0.1376275299,0.0057485946,0.0303335546,0.0004597815,0.0046849454,0.0000280227,0.0005587058,0.0000013697,0.000054203,0.0000000518,0.0000044285,-0.0000000005,0.0000003138,-0.0000000008,0.0000000201,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530683,5.28333e-05,4.37672e-06,3.14329e-07,2.09094e-08,2.107e-13,1.58606e-15,5.28528e-10,3.38503e-09,9.62535e-09,1.56746e-08,1.59752e-08,1.05929e-08,4.81076e-09,1.75233e-09,
0.1,0.15,0.2906346235,0.4134442364,-0.1932910459,0.0238699344,0.0985951268,0.1935982819,0.0211415626,0.0598382468,0.0032495747,0.013473332,0.0003865182,0.0023758333,0.0000373754,0.0003421384,0.0000030388,0.0000415305,0.0000002121,0.0000043541,0.0000000127,0.0000004017,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198932,0.000304763,3.84916e-05,4.14195e-06,3.89019e-07,1.90649e-13,1.5087e-15,4.11573e-10,2.53526e-09,6.85229e-09,1.04151e-08,9.61701e-09,5.501e-09,2.23387e-09,8.96259e-10,
0.15,0.2,0.3295908897,0.4407136228,-0.2180035332,-0.0114336189,0.1456336896,0.243699904,0.0437305289,0.0946028749,0.0096973098,0.0275875234,0.0016880839,0.0063537877,0.0002407944,0.0012022959,0.0000290289,0.0001926718,0.0000030261,0.0000267307,0.0000002775,0.0000032666,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,0.000961502,0.000163643,2.37046e-05,2.98908e-06,1.72506e-13,1.43512e-15,3.20494e-10,1.8958e-09,4.85474e-09,6.83845e-09,5.62365e-09,2.96673e-09,1.30332e-09,5.67348e-10,
0.2,0.25,0.364839977,0.4653879839,-0.2415107783,-0.0450153975,0.1904505536,0.2886109865,0.0714785873,0.1325785963,0.0203437515,0.0466827226,0.0046073687,0.0131488663,0.0008615827,0.0030664236,0.0001368006,0.0006078959,0.0000188412,0.0001045923,0.0000022888,0.000015879,0.100548,0.196495,0.0981604,0.0611,0.026339,0.0085415,0.00220484,0.000471095,8.57511e-05,1.35901e-05,1.5609e-13,1.36513e-15,2.49564e-10,1.41519e-09,3.42094e-09,4.42639e-09,3.16274e-09,1.54697e-09,7.82499e-10,3.37098e-10,
0.25,0.3,0.3967346701,0.4877142691,-0.2638715615,-0.0769593735,0.232758423,0.3289189844,0.1027170764,0.1715279704,0.0352027455,0.0700644419,0.0097245929,0.0231726926,0.0022347326,0.0063877785,0.0004380516,0.0015031917,0.0000747077,0.0003078651,0.0000112616,0.0000557366,0.0909796,0.186912,0.0961606,0.0688109,0.0348617,0.0134481,0.00415305,0.00106514,0.000233157,4.4475e-05,1.41236e-13,1.29855e-15,1.94328e-10,1.05445e-09,2.39584e-09,2.81541e-09,1.83962e-09,9.19194e-10,5.16376e-10,2.3558e-10,
0.3,0.35,0.425594182,0.5079159274,-0.2851417964,-0.1073454235,0.2724076578,0.3651347645,0.1360995365,0.2102874812,0.0539539373,0.0968596015,0.0174531803,0.0365579272,0.004731024,0.0115775836,0.0010989315,0.0031433501,0.0002227604,0.0007448226,0.0000399948,0.0001563033,0.0823217,0.177796,0.0927271,0.0741879,0.0429057,0.0191047,0.00684656,0.00204442,0.000522062,0.000116308,1.27796e-13,1.23522e-15,1.51313e-10,7.84065e-10,1.66614e-09,1.75164e-09,1.15079e-09,6.89927e-10,3.99746e-10,2.03812e-10,
0.35,0.4,0.4517073481,0.5261951437,-0.3053746698,-0.1362495282,0.3093487725,0.39874031,0.1705563814,0.2480557126,0.076082709,0.126303303,0.0280197017,0.0532198398,0.00870917,0.0189592586,0.0023302686,0.0058159813,0.0005457647,0.0015614914,0.0001134529,0.0003720092,0.0744878,0.169125,0.0893915,0.0774993,0.0502206,0.0252001,0.0102501,0.00348571,0.00101573,0.000258556,1.15635e-13,1.17498e-15,1.17816e-10,5.81707e-10,1.14926e-09,1.05871e-09,6.81366e-10,4.64012e-10,2.64419e-10,1.51781e-10,
0.4,0.45,0.4753355179,0.5427348626,-0.3246207742,-0.1637439632,0.3436039009,0.4288690855,0.205252376,0.2845048568,0.1009794314,0.1574418623,0.0414743203,0.0729127646,0.0144779516,0.0287502522,0.0043704325,0.0098046417,0.0011583442,0.0029352157,0.000273076,0.0007813146,0.0673993,0.160877,0.0852652,0.0792525,0.0564624,0.0314384,0.0142723,0.00543421,0.00177687,0.000508239,1.0463e-13,1.11768e-15,9.17309e-11,4.30512e-10,7.85153e-10,6.23705e-10,3.82147e-10,2.87921e-10,1.55625e-10,1.13492e-10,
0.45,0.5,0.4967151701,0.5577006191,-0.3429282351,-0.1898974787,0.3752451801,0.4558077503,0.2395480391,0.3191214013,0.1280077935,0.1894994028,0.05771716,0.0952375482,0.0222710881,0.0410381935,0.0074650638,0.015362883,0.0022037123,0.0050638543,0.0005798851,0.0014871507,0.0609854,0.153031,0.0805626,0.0795734,0.0614916,0.0375204,0.0187671,0.00789782,0.00286014,0.000907266,9.46735e-14,1.06317e-15,7.14181e-11,3.17746e-10,5.30277e-10,4.504e-10,3.3029e-10,2.57013e-10,1.56999e-10,1.06178e-10,
0.5,0.55,0.5160602794,0.5712421956,-0.3603428306,-0.2147754722,0.4043784654,0.4799313261,0.2729654414,0.351615746,0.1565499825,0.2218359627,0.0765311611,0.1197871353,0.0322343821,0.0558035177,0.0118471713,0.0226969127,0.0038466314,0.0081521666,0.0011157223,0.00261448,0.0551819,0.145567,0.0755529,0.0786503,0.065286,0.043256,0.0235691,0.0108497,0.00430554,0.00149876,8.56642e-14,1.01131e-15,5.56006e-11,2.33807e-10,3.53152e-10,3.1727e-10,2.61552e-10,2.06545e-10,1.35132e-10,8.43494e-11,
0.55,0.6,0.5335644582,0.5834951207,-0.3769081062,-0.2384401517,0.431131145,0.5015633438,0.3051584595,0.3820578118,0.1860348193,0.2539231307,0.0976156001,0.1460656532,0.0444231325,0.0729394714,0.0177200146,0.0319509993,0.0062638119,0.0123986211,0.0019823407,0.0043055007,0.0499307,0.138468,0.0704322,0.0768994,0.0678883,0.0484501,0.0285163,0.014231,0.00613481,0.00232316,7.75121e-14,9.61993e-16,4.32838e-11,1.71458e-10,2.31098e-10,2.17018e-10,1.92608e-10,1.5135e-10,1.02995e-10,5.73105e-11,
0.6,0.65,0.549402894,0.5945820258,-0.3926654838,-0.2609506911,0.4556430991,0.5209842385,0.3358872913,0.4107680266,0.2159535872,0.2853444627,0.1206169244,0.1735585287,0.0588072697,0.0922352109,0.0252441386,0.0431990768,0.0096331124,0.0179811361,0.0032984084,0.0067125853,0.0451791,0.131715,0.0653411,0.0748807,0.0693909,0.0529416,0.0334279,0.0179549,0.00834802,0.00341418,7.01359e-14,9.15076e-16,3.36932e-11,1.25254e-10,1.47829e-10,1.43013e-10,1.32253e-10,1.00634e-10,8.44105e-11,5.1864e-11,
0.65,0.7,0.5637341035,0.6046138724,-0.407654365,-0.2823633786,0.4780600668,0.5384381736,0.3649968985,0.4371926572,0.2458671809,0.3159475248,0.1451552102,0.201809481,0.07528169,0.1134408793,0.0345290558,0.0564490114,0.0141227924,0.0250486161,0.0051947714,0.0099905595,0.0408798,0.125291,0.0603781,0.0721958,0.0700803,0.0566543,0.0381592,0.02192,0.0109258,0.00479579,6.34616e-14,8.70447e-16,2.62255e-11,9.11043e-11,9.17005e-11,8.95247e-11,9.24212e-11,7.03606e-11,7.05595e-11,4.80673e-11,
0.7,0.75,0.576701518,0.6136910626,-0.4219122299,-0.302731757,0.4985288478,0.5541386122,0.3923989709,0.4614272944,0.2754073198,0.3452791424,0.1708456217,0.2304011911,0.093679586,0.136279127,0.0456294349,0.0716492949,0.0198818295,0.0337099996,0.007808494,0.0142886408,0.0369895,0.11918,0.0556098,0.0690283,0.0698718,0.0595556,0.0425995,0.0260199,0.0138282,0.00648015,5.74224e-14,8.27995e-16,2.04111e-11,6.59357e-11,7.34278e-11,7.7833e-11,8.37843e-11,6.77306e-11,6.36374e-11,4.3154e-11,
0.75,0.8,0.5884349199,0.6219044439,-0.4354747305,-0.3221067578,0.5171938993,0.5682728902,0.4180569866,0.4835905164,0.3042738676,0.3731737061,0.1973149113,0.2589640049,0.1137869976,0.1603930408,0.0585452516,0.0886867877,0.0270320045,0.0440305573,0.0112762689,0.019741843,0.0334695,0.113368,0.051079,0.0655335,0.0688998,0.0616491,0.046606,0.0301415,0.0169986,0.00846557,5.19579e-14,7.87613e-16,1.58842e-11,4.7446e-11,5.86318e-11,6.5545e-11,7.21588e-11,5.9478e-11,5.24118e-11,3.86342e-11,
0.8,0.85,0.599051741,0.6293362187,-0.4483757801,-0.3405368287,0.5341949868,0.5810059886,0.4419739503,0.5038134721,0.332229756,0.3998853907,0.224213378,0.287179994,0.1353572615,0.1854564583,0.0732251326,0.1073975941,0.0356621528,0.0560312906,0.0157277798,0.0264658737,0.0302845,0.107839,0.046811,0.0618395,0.0676556,0.0629666,0.0500992,0.0341725,0.0203691,0.0107381,4.70135e-14,7.49201e-16,1.23597e-11,3.39116e-11,4.60314e-11,5.25807e-11,5.87291e-11,4.83857e-11,3.95452e-11,3.52155e-11,
0.85,0.9,0.608658238,0.6360607666,-0.4606476381,-0.3580680544,0.5496656278,0.5924836621,0.4641824214,0.5222325268,0.3590945904,0.4250280774,0.2512228891,0.3148705494,0.1581244445,0.2111510812,0.0895720524,0.127612443,0.0458247149,0.0696896742,0.0212795239,0.0345490855,0.0274025,0.10258,0.042818,0.0580501,0.0659335,0.0636477,0.0530266,0.0380404,0.023865,0.0132696,4.25396e-14,7.12662e-16,9.61585e-12,2.40449e-11,3.55492e-11,4.04981e-11,4.54701e-11,3.67253e-11,2.69157e-11,2.95683e-11,
0.9,0.95,0.6173505559,0.6421453891,-0.4723209905,-0.3747442722,0.563732126,0.6028350488,0.484736473,0.5389841643,0.3847376914,0.4484889186,0.2780616368,0.3417682126,0.1818151902,0.2371761328,0.1074505671,0.1490858645,0.0575345006,0.0849459936,0.0280294977,0.0440503866,0.0247948,0.0975767,0.0391029,0.0542477,0.0637512,0.0637066,0.0553609,0.0416353,0.0274115,0.0160209,3.84914e-14,6.77905e-16,7.47989e-12,1.68853e-11,2.6997e-11,3.00225e-11,3.34794e-11,3.25725e-11,2.50058e-11,2.64755e-11,
0.95,1,0.6252156904,0.6476509833,-0.4834250269,-0.3906071812,0.5765130433,0.6121748591,0.5037052703,0.5542015448,0.4090710908,0.4702865318,0.3044862904,0.3676507848,0.2061586863,0.2632552683,0.1266948542,0.1715771651,0.0707694322,0.1016935288,0.0360530169,0.0549973798,0.0224353,0.0928178,0.0356618,0.0504963,0.0612154,0.0631645,0.0570966,0.0448823,0.0309241,0.0189444,3.48285e-14,6.44843e-16,5.81726e-12,1.17179e-11,2.01365e-11,2.13818e-11,2.32577e-11,2.83279e-11,2.30274e-11,2.26613e-11,
1,1.05,0.6323323584,0.6526326509,-0.4939875129,-0.4056964471,0.5881189902,0.6206052217,0.5211679903,0.5680122668,0.4320428138,0.4904642624,0.3302921515,0.3925677587,0.2308946623,0.2891410624,0.1471169529,0.1948440886,0.0854729349,0.1198109428,0.0453998225,0.0673856018,0.0203003,0.0882911,0.0324862,0.0468443,0.0584214,0.0622756,0.0582464,0.0477271,0.034338,0.0219858,3.15141e-14,6.13394e-16,4.52317e-12,8.01156e-12,1.47176e-11,1.67487e-11,1.79036e-11,2.44726e-11,2.01353e-11,1.80793e-11,
