0,0,0.2,0.3,-0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,
0,0.05,0.199999999999889,0.350000000000121,-0.140000000000001,0.100000000000001,-0.000000000341336,0.075216517483273,-0.00000000226198,0.009375002253682,-0.000000006673484,0.000781256805582,-0.000000011919627,0.000048839622871,0.15,0.24,0.0752165,0.009375,0.000781263,4.88515e-05,2.3286e-13,1.66738e-15,6.78904e-10,4.51566e-09,1.34791e-08,2.34175e-08,
0.05,0.1,0.247581290981806,0.383306903687643,-0.167311522279719,0.060983539600699,0.049808922416714,0.137627529888116,0.005748594554084,0.030333554646987,0.000459781497785,0.004684945424057,0.000028022694392,0.000558705788084,0.135726,0.228295,0.0878186,0.024585,0.00422516,0.000530683,4.69433e-13,2.46701e-13,5.29123e-10,3.38812e-09,9.64242e-09,1.57406e-08,
0.1,0.15,0.290634623460685,0.413444236423049,-0.193291045900102,0.023869934429024,0.098595126809064,0.19359828190188,0.021141562638808,0.059838246781058,0.003249574656101,0.013473331975448,0.000386518207593,0.002375833319933,0.12281,0.217161,0.0950032,0.0386967,0.0102238,0.00198932,7.12241e-13,4.95649e-13,4.12423e-10,2.53686e-09,6.85803e-09,1.04366e-08,
0.15,0.2,0.329590889658701,0.44071362276186,-0.218003533202331,-0.011433618859567,0.145633689580766,0.243699903974969,0.043730528923897,0.094602874889558,0.009697309819708,0.027587523371872,0.001688083921611,0.006353787735723,0.111123,0.20657,0.0980662,0.0508723,0.0178902,0.0046657,9.63886e-13,7.51163e-13,3.21757e-10,1.89786e-09,4.86096e-09,6.86042e-09,
0.2,0.25,0.364762103534972,0.465473644679448,-0.241710519446959,-0.044825167851301,0.190391994126151,0.288674374572187,0.071452217238337,0.132613416625926,0.02033541546963,0.046696010859843,0.004605347445048,0.013152840847391,0.100712,0.196885,0.0982824,0.0611612,0.0263606,0.00854749,1.56434e-13,1.36824e-15,2.50151e-10,1.41864e-09,3.43009e-09,4.44249e-09,
0.25,0.3,0.396664207334701,0.487791778190447,-0.264061561158879,-0.076778421467756,0.232696458649698,0.328983073418092,0.102683144130075,0.171569521523675,0.035189529900045,0.070083066309933,0.009720624928825,0.023179343134632,0.0911276,0.187283,0.0962866,0.0688864,0.0348935,0.0134587,3.15362e-13,1.65969e-13,1.95054e-10,1.05737e-09,2.40295e-09,2.82823e-09,
0.3,0.35,0.425530424566753,0.507986060491933,-0.285322529703505,-0.107173296516256,0.272344598435842,0.36519799838329,0.136059241664622,0.210334157151635,0.053935381816974,0.096883624647107,0.017446556302574,0.036567864607001,0.0824556,0.178149,0.0928534,0.0742749,0.0429482,0.0191213,4.78479e-13,3.33198e-13,1.52211e-10,7.86658e-10,1.6719e-09,1.76242e-09,
0.35,0.4,0.451649658035456,0.526258602748709,-0.305546588576545,-0.136085796016407,0.309286268890657,0.398804017038735,0.170511089775318,0.248105995805407,0.076058743556612,0.1263327292271,0.028009813217959,0.053233474888005,0.0746089,0.169461,0.0895177,0.0775949,0.050274,0.0252237,6.47533e-13,5.0484e-13,1.18906e-10,5.84004e-10,1.15318e-09,1.06387e-09,
0.4,0.45,0.475283317808343,0.542792282705296,-0.324784308459423,-0.163588216276805,0.343543104594049,0.428932030846042,0.205203456439962,0.284556745712166,0.100950306097834,0.157476184071494,0.041460716485063,0.072930383009706,0.067509,0.161196,0.0853889,0.0793533,0.0565259,0.0314697,8.24341e-13,6.82734e-13,9.30484e-11,4.32782e-10,7.88581e-10,6.28245e-10,
0.45,0.5,0.475709534902382,0.580806817840825,-0.412109361842846,-0.124010691320639,0.349311631789511,0.48297327681624,0.216746107037554,0.342706237731513,0.112977801742008,0.206617390657415,0.049897096278594,0.104877658011586,0.105097,0.288099,0.133662,0.12596,0.0936396,0.0549806,1.87291e-13,2.13823e-15,1.4454e-10,6.41678e-10,1.05766e-09,8.79257e-10,
0.5,0.55,0.497053594670895,0.592149548807697,-0.426149953946724,-0.152102021386267,0.379768931757783,0.505941572061997,0.249620237522779,0.375277032634446,0.13972966535496,0.240451894666796,0.066904263428509,0.131233280616144,0.095096,0.274048,0.126173,0.125657,0.100722,0.064329,3.77569e-13,1.99182e-13,1.12848e-10,4.72218e-10,7.03051e-10,6.2135e-10,
0.55,0.6,0.516366498602228,0.60241287620925,-0.439505778293351,-0.178823321118048,0.407972656607579,0.526211964454022,0.281699116952817,0.405592367844041,0.16775085431627,0.273672072972741,0.086222686553632,0.159234945406872,0.0860464,0.260682,0.118239,0.123893,0.105921,0.0730123,5.72862e-13,3.99376e-13,8.82439e-11,3.46466e-10,4.58905e-10,4.25227e-10,
0.6,0.65,0.533841536730218,0.611699518875743,-0.452210231400334,-0.204241407683813,0.433994628645395,0.544154487336082,0.312667882215568,0.434380170304845,0.196546634207096,0.305867202025428,0.107564065184851,0.188279338355989,0.077858,0.247969,0.11016,0.121712,0.109321,0.0807153,7.75262e-13,6.04853e-13,6.91674e-11,2.53457e-10,2.92965e-10,2.81174e-10,
0.65,0.7,0.549653605110013,0.62010242064833,-0.464295081017894,-0.228419839539667,0.457931385848907,0.560078900192162,0.342300249991892,0.460531297532708,0.225672556711406,0.336767655400361,0.130600053731006,0.21787255034714,0.0704488,0.235875,0.102148,0.118231,0.111095,0.0872725,9.86947e-13,8.17816e-13,5.43994e-11,1.84863e-10,1.81497e-10,1.7696e-10,
0.7,0.75,0.534098639472844,0.660554229032407,-0.602074720158831,-0.131148432888758,0.436219043968742,0.621375147326122,0.318981776352171,0.537621336636919,0.206302164985734,0.41560473466761,0.117803339632127,0.287826406338684,0.126456,0.470926,0.185156,0.21864,0.209303,0.170023,2.45266e-13,3.62769e-15,9.02973e-11,2.88766e-10,3.10907e-10,3.30156e-10,
0.75,0.8,0.549886241291833,0.664307990445368,-0.606850592412741,-0.158891651190314,0.459717769517812,0.630480882780119,0.347657191994025,0.557221227137639,0.234554166480677,0.443063431160798,0.140632021947617,0.31929224594374,0.114422,0.447959,0.170763,0.209564,0.208509,0.17866,4.94443e-13,2.61625e-13,7.06901e-11,2.07854e-10,2.49761e-10,2.78817e-10,
0.8,0.85,0.564171454158691,0.66770453423021,-0.611393542628325,-0.185281816769092,0.481334955723199,0.638360955775932,0.374969019909623,0.574354627379789,0.262745114139638,0.46998996046121,0.164659297639299,0.349604536939924,0.103533,0.426112,0.157026,0.199386,0.207245,0.184945,7.50188e-13,5.23749e-13,5.5524e-11,1.48832e-10,1.97331e-10,2.24217e-10,
0.85,0.9,0.577097249285214,0.670777854138752,-0.615714930547441,-0.210384918785063,0.501171204200918,0.645211444376789,0.400814085242575,0.589319341069729,0.290574065401139,0.494836649584918,0.189570952946104,0.378528287110821,0.0936806,0.40533,0.14404,0.188505,0.204263,0.188957,1.01524e-12,7.92794e-13,4.38222e-11,1.06006e-10,1.53537e-10,1.73239e-10,
